user_id,view,cart,remove_from_cart,purchase
373692809,1.0,,,
373747656,1.0,,,
373779719,1.0,,,
373886230,,,1.0,
373949403,1.0,2.0,1.0,
373989853,14.0,,,
374163200,1.0,,,
374247638,4.0,3.0,3.0,
374259140,1.0,1.0,,1.0
374324432,1.0,,,
374329765,1.0,2.0,1.0,
374346239,6.0,1.0,1.0,1.0
374492559,1.0,,,
374540642,1.0,,,
374575954,,1.0,,
374630434,1.0,1.0,,
374647792,3.0,,,
374683319,2.0,,,
374837449,1.0,,,
374868737,,,1.0,
374910705,3.0,1.0,,1.0
374919787,3.0,1.0,,1.0
374952184,1.0,,,
375029913,1.0,2.0,,
375095762,,1.0,,
375275485,1.0,,,
375302974,,1.0,,1.0
375349797,1.0,,,
375442037,1.0,,,
375454918,2.0,1.0,,
375487458,1.0,,,
375691302,,1.0,,
375695989,,1.0,1.0,
375754806,,1.0,,1.0
375761190,,,2.0,
375771392,1.0,,,
375811356,1.0,,,
375853042,1.0,,,
375878652,2.0,1.0,,1.0
376019024,2.0,,,
376093210,1.0,,1.0,
376115710,2.0,,,
376178415,2.0,,,
376189896,,,1.0,
376203417,2.0,,,
376232252,1.0,,,
376483729,2.0,,,
376586743,1.0,,,
376784848,1.0,,,
376792138,1.0,1.0,,
376841560,,1.0,,1.0
376908265,1.0,,,
377118127,2.0,,,
377138653,,,1.0,
377203393,1.0,,,
377283605,1.0,1.0,,1.0
377405387,1.0,1.0,2.0,1.0
377471933,1.0,,,
377473402,2.0,,,
377642817,1.0,1.0,,1.0
377647135,,1.0,,
377728644,5.0,1.0,,1.0
377939995,6.0,,,
377965219,,2.0,2.0,
378043706,2.0,,,
378182193,2.0,,,
378188654,,1.0,,
378201349,1.0,,,
378257070,,1.0,,1.0
378334882,1.0,,,
378400202,1.0,,,
378433984,,1.0,,1.0
378604594,1.0,,,
378647021,1.0,1.0,,
378648057,1.0,,,
378687800,,1.0,,1.0
378767950,1.0,,,
378851347,,1.0,,
378964354,,,2.0,
378966997,,1.0,1.0,
379002857,1.0,,,
379174254,,,1.0,
379180604,,1.0,1.0,
379255354,1.0,,,
379284079,1.0,,,
379353711,2.0,,,
379451156,,1.0,1.0,1.0
379579236,1.0,,,
379725869,4.0,,,
379769997,1.0,,,
379800253,1.0,,,
379853943,1.0,1.0,,1.0
379867090,1.0,,,
379944562,,1.0,1.0,
379955383,2.0,,,
380124950,1.0,,,
380126304,6.0,,,
380178955,1.0,,,
380442694,,1.0,1.0,
380450382,1.0,,1.0,
380517428,,1.0,,
380690127,1.0,,,
380695106,1.0,1.0,,
380720185,,1.0,,
380782835,,2.0,1.0,
380905114,,1.0,1.0,
381003244,7.0,,,
381103658,1.0,,1.0,
381192964,,1.0,1.0,
381280056,,1.0,,
381313534,2.0,2.0,1.0,1.0
381329796,1.0,,,
381515102,1.0,,,1.0
381530429,1.0,1.0,1.0,
381546138,,1.0,,1.0
381560086,2.0,,,
381633235,1.0,,,
381643676,1.0,,,
381715361,,1.0,,1.0
381823144,1.0,,,
381915809,2.0,,,
381934150,1.0,1.0,,
381995149,2.0,,1.0,
382006581,2.0,,,
382261190,1.0,,,
382289355,,,,1.0
382293964,,2.0,1.0,1.0
382297608,1.0,,,
382320233,3.0,1.0,,
382323707,,1.0,,
382453109,1.0,,,
382527990,,1.0,,1.0
382635877,,,1.0,
382646609,1.0,,,
382896448,,2.0,1.0,1.0
382917120,1.0,1.0,,
382965837,1.0,,,
383118161,2.0,,,1.0
383409441,,1.0,1.0,
383418194,1.0,,,
383560489,2.0,,,
383571766,1.0,,,
383581488,3.0,1.0,,1.0
383586784,1.0,,,
383610378,1.0,,,
384166345,,1.0,,1.0
384188408,1.0,,,
384265283,1.0,,,
384273009,1.0,,,
384387103,2.0,,,
384477714,1.0,,,
384502830,1.0,,,
384560025,,1.0,,1.0
384734213,3.0,2.0,,
384790064,2.0,3.0,2.0,1.0
384833210,1.0,,,
385014475,1.0,,,
385053931,,1.0,1.0,
385054599,,1.0,,1.0
385061640,1.0,1.0,,
385087491,,,1.0,
385241120,,,1.0,
385263362,3.0,1.0,,
385327010,1.0,,,
385353440,1.0,,,
385639807,2.0,,1.0,
385713994,1.0,,,
385795877,,1.0,,
385869027,1.0,,,
385957390,1.0,,,
385969870,1.0,,,
386035867,1.0,1.0,,1.0
386139082,1.0,,,
386171449,,1.0,,
386201213,,,1.0,
386269777,,3.0,2.0,1.0
386327213,1.0,,,
386491215,3.0,,,
386599243,1.0,,,
386661905,2.0,,,
386704542,1.0,,,
386920602,1.0,,,
386988450,1.0,,,
387476551,1.0,,,
387598964,2.0,1.0,,
387817951,1.0,,,
387830133,3.0,,,
387897930,1.0,,,
388018099,1.0,,,
388511496,2.0,1.0,1.0,
388531675,1.0,,,
388533111,8.0,,,
388717045,1.0,1.0,,1.0
388722448,2.0,,,
388726888,1.0,,,
388813286,14.0,1.0,,
388827088,,1.0,,
388936241,1.0,,,
388941378,2.0,,,
389023667,,1.0,,1.0
389339772,,1.0,,
389442647,,1.0,,1.0
389464869,,,,1.0
389546725,1.0,,,
389614230,1.0,2.0,1.0,
389902231,1.0,,,1.0
389926334,1.0,,,
389950213,1.0,,,
389989220,1.0,,,
390001243,1.0,,,
390191553,,1.0,,
390262886,1.0,,,
390288243,1.0,1.0,,
390301687,2.0,,,
390434031,2.0,,,
390470593,2.0,,,
390485144,3.0,,,
390549168,1.0,,,
390694224,1.0,,,
390820858,3.0,,,
390885276,3.0,1.0,,1.0
390896152,,1.0,,1.0
390952638,,,1.0,
391046428,1.0,1.0,,
391080997,1.0,,,
391247829,,1.0,,
391381621,1.0,,,
391391998,,1.0,,
391657776,,1.0,1.0,
391667725,,1.0,,1.0
391791101,,1.0,,
391803784,1.0,,,
391936110,,,1.0,
392176846,1.0,,1.0,
392217804,4.0,1.0,,
392280587,2.0,,,
392299795,1.0,,,
392510423,3.0,,,
392541379,1.0,,,
392543224,1.0,,,
392568152,2.0,,,
392570827,,2.0,,
392710957,,1.0,1.0,
392866003,2.0,,,
392891017,3.0,1.0,1.0,
392911984,5.0,1.0,,1.0
392937743,1.0,,,
392945162,1.0,,,
392983253,3.0,2.0,1.0,
393020767,,,,1.0
393045199,,,2.0,
393103089,1.0,1.0,1.0,
393155045,1.0,,,
393262995,2.0,,,
393266736,4.0,1.0,,1.0
393293712,1.0,1.0,1.0,
393324400,,2.0,1.0,1.0
393379991,1.0,,,
393475492,1.0,,,
393548494,2.0,,,
393569300,1.0,,,
393579194,1.0,1.0,,
393595496,,,,1.0
393615613,,1.0,,1.0
393617124,1.0,,,
393624177,,,1.0,
393716808,,1.0,,
393902217,1.0,1.0,,
393916364,1.0,,,
393936925,1.0,,,
393938569,1.0,,,
394021839,,2.0,,
394064820,1.0,,,
394096100,2.0,,,
394114938,1.0,,,
394166181,1.0,,,
394175847,3.0,,,
394323058,1.0,,,
394374666,4.0,1.0,,1.0
394379013,1.0,2.0,,
394389906,1.0,,,
394410022,2.0,2.0,1.0,1.0
394448812,,1.0,,
394632125,1.0,,,
394672998,1.0,,,
394716404,,1.0,,
394726878,1.0,,,
394732523,2.0,,,
394738799,,1.0,,
394800063,2.0,,,
394881572,,2.0,1.0,1.0
395007564,1.0,,,
395141739,1.0,1.0,1.0,
395231526,2.0,,,
395310063,2.0,1.0,,
395385862,2.0,,,
395621894,1.0,,,
395681741,2.0,,,
395715763,2.0,2.0,2.0,1.0
395727437,2.0,1.0,,
395777436,1.0,,1.0,
395833722,2.0,,,
395897783,1.0,,,
396004699,,1.0,,1.0
396032589,2.0,,,
396043295,2.0,,,
396060454,1.0,,,
396098684,,2.0,,1.0
396352483,,1.0,,
396385137,1.0,,,
396400000,1.0,,,
396455536,2.0,,,
396474392,,,1.0,
396566182,1.0,,,
396688448,1.0,,,
396692987,1.0,,,
396829088,2.0,,,
396892125,1.0,,,
396980985,1.0,,,
397031674,2.0,,,
397058003,1.0,,,
397166232,1.0,,,
397233983,1.0,,,
397273639,6.0,4.0,1.0,3.0
397357354,2.0,,,
397519633,,1.0,1.0,
397645532,1.0,,,
397661762,,1.0,,1.0
397710209,2.0,,,
397751454,2.0,1.0,,
397777522,1.0,,,
397778815,1.0,,,
397780878,,1.0,1.0,
397785588,4.0,1.0,,
397787094,2.0,1.0,,1.0
397791869,1.0,,,
397800870,3.0,1.0,,
397855282,1.0,,,
397875057,1.0,,,
397960062,1.0,,,
398159723,1.0,,,
398244461,1.0,,,
398248102,,,1.0,
398259075,1.0,,,
398440264,2.0,1.0,1.0,
398498772,1.0,,,
398609107,4.0,3.0,1.0,3.0
398693085,1.0,2.0,2.0,
398696440,,1.0,,
398896457,,1.0,,
398925528,,,1.0,
398935938,1.0,,,
398942324,,,,1.0
399002237,1.0,,,
399424877,2.0,,,
399438891,,1.0,,1.0
399474909,1.0,,,
399557522,2.0,,1.0,
399563457,2.0,1.0,,
399573536,1.0,1.0,,1.0
399763735,1.0,1.0,,
399829294,1.0,2.0,1.0,1.0
400072335,1.0,,,
400206510,6.0,1.0,1.0,
400229925,1.0,,,
400316237,1.0,,,
400326259,1.0,1.0,,
400375328,1.0,2.0,3.0,
400396188,6.0,,,
400409550,1.0,,,
400449380,1.0,,,
400489056,8.0,1.0,,1.0
400569786,1.0,1.0,2.0,
400702399,,1.0,1.0,
400751086,1.0,1.0,,
400830191,2.0,1.0,,
400874567,1.0,,,
400885595,2.0,,,
400919046,2.0,,,
400986985,7.0,2.0,1.0,1.0
401020145,,2.0,2.0,1.0
401054968,2.0,1.0,,
401152638,1.0,1.0,,1.0
401281307,3.0,1.0,,
401286590,1.0,1.0,1.0,
401385021,1.0,,,
401391069,3.0,2.0,1.0,1.0
401422397,1.0,,,
401452392,1.0,,,
401591652,1.0,,,
401638502,2.0,,,
401674974,1.0,,,
401717472,,1.0,,
401861319,,2.0,,
402022792,,1.0,,1.0
402152950,1.0,,,
402161734,1.0,,,
402199801,2.0,,,
402215345,3.0,,,
402294996,1.0,,,
402303877,,2.0,1.0,2.0
402394920,4.0,1.0,,1.0
402451556,1.0,,,
402796213,2.0,,,
402811249,,1.0,2.0,
402849667,1.0,,,
402900122,1.0,,,
402935957,1.0,,,
402936915,1.0,,,
402957193,2.0,,,
402978575,,1.0,,
403028853,,,1.0,
403034143,1.0,,,
403097847,2.0,,,
403119327,,,1.0,
403246946,1.0,,,
403342877,,1.0,,
403469120,,1.0,,1.0
403652435,2.0,1.0,,
403824536,3.0,,,
403888653,1.0,,,
403919482,1.0,,,
404055784,,1.0,,
404150724,1.0,2.0,,1.0
404162221,9.0,2.0,,
404211917,1.0,,,
404274514,,2.0,1.0,1.0
404467614,3.0,1.0,,1.0
404489186,1.0,,,
404655668,1.0,,,
404656286,4.0,3.0,2.0,
404814758,1.0,,,
404868841,,1.0,,1.0
404913420,3.0,2.0,,1.0
404995502,2.0,,,
405147489,2.0,,,1.0
405155060,,1.0,,1.0
405227306,,1.0,,
405228958,1.0,1.0,,
405453015,,1.0,,
405592238,,1.0,,1.0
405598427,2.0,,,
405678353,1.0,,,
405680961,2.0,,,
405810542,2.0,,,
405882754,,1.0,,1.0
405901508,1.0,,,
405920540,,1.0,1.0,
406028684,,,,1.0
406039959,2.0,,,
406102852,1.0,,,
406105490,1.0,,,
406142168,,2.0,1.0,1.0
406145973,1.0,,,
406192839,,1.0,,
406214246,1.0,,,
406215147,1.0,1.0,,1.0
406278604,,,,1.0
406300601,2.0,1.0,,1.0
406405170,,1.0,,
406408676,2.0,1.0,1.0,
406471434,1.0,,,
406483135,1.0,1.0,,
406512029,1.0,,,
406561512,2.0,,,
406606046,2.0,2.0,1.0,
406607561,1.0,,1.0,
406635641,1.0,,,
406637117,2.0,2.0,1.0,1.0
406772131,3.0,,,
406918566,1.0,1.0,,1.0
406923209,2.0,,,
407136428,1.0,,,
407189211,,,1.0,
407258430,,1.0,,
407364890,2.0,,,
407387407,1.0,,,
407447659,,1.0,,
407456895,1.0,,,
407458156,1.0,1.0,1.0,
407511766,,2.0,,
407591551,,1.0,1.0,
407622547,1.0,,,
407706155,1.0,,,
407777895,2.0,,,
407787726,,1.0,,
407815380,1.0,1.0,,
407823578,2.0,,,
407878465,1.0,,,
407939421,1.0,2.0,,1.0
407991102,2.0,,,
408014485,1.0,1.0,2.0,
408029289,,,,1.0
408035411,1.0,,,
408094046,1.0,,,
408111999,,,,1.0
408128031,1.0,1.0,,
408132714,1.0,,,
408163254,1.0,,,
408362990,1.0,,,
408364549,2.0,,,
408590350,1.0,,,
408593041,4.0,1.0,1.0,
408616097,,1.0,,1.0
408639018,1.0,,,
408675763,2.0,,,
408892478,,1.0,,
408893767,2.0,,,
409037474,1.0,1.0,1.0,
409159710,1.0,,,
409193075,1.0,1.0,,
409199225,1.0,,,
409286554,1.0,,,
409440199,2.0,1.0,1.0,1.0
409475600,1.0,,,
409580241,2.0,,,
409634894,,1.0,,
409652356,2.0,1.0,,
409698292,2.0,,,
409714001,1.0,,,
409748705,,1.0,,
409774115,1.0,,,
409781289,1.0,,,
409837239,1.0,,,
409893471,1.0,,,
409896907,1.0,,,
409952830,5.0,,,
409973853,,2.0,,1.0
409998038,5.0,,,
410074209,,,,1.0
410136435,3.0,3.0,2.0,1.0
410215576,,1.0,,1.0
410271515,4.0,1.0,,1.0
410287863,1.0,1.0,,1.0
410288276,3.0,,,
410332109,1.0,,,
410391198,1.0,,,
410539592,2.0,,,
410590416,1.0,1.0,,1.0
410697297,1.0,,,
410703249,,1.0,1.0,
410728809,1.0,,,
410748280,,,1.0,
410760755,,1.0,3.0,
410948217,1.0,,,
411066561,1.0,,,
411104057,1.0,,,
411141089,,,,1.0
411166420,1.0,4.0,1.0,
411172811,,,1.0,
411197567,3.0,1.0,,1.0
411203325,,,2.0,
411368107,,1.0,,
411397101,2.0,2.0,,
411502597,1.0,,,
411593182,,1.0,,
411611344,12.0,1.0,1.0,1.0
411748597,,,1.0,
411791164,1.0,,,
411838988,1.0,,,
411883150,2.0,,,
411894548,1.0,,,
411933098,,1.0,,1.0
412181714,1.0,,,
412276857,1.0,,,
412422033,3.0,,,
412485492,,,,1.0
412499286,1.0,,,
412506067,1.0,1.0,1.0,
412510856,1.0,2.0,1.0,2.0
412560980,,2.0,6.0,
412628411,1.0,,,
412642208,1.0,1.0,,
412652691,2.0,,,
412691847,2.0,,,
412875828,,1.0,,
412952988,2.0,1.0,,
412958141,,1.0,1.0,
412960457,1.0,,,
412994647,1.0,,,
413010962,2.0,,,
413137348,1.0,,,
413147293,,,,1.0
413152395,1.0,1.0,,
413175824,,,1.0,
413193436,,1.0,,1.0
413209269,2.0,1.0,,
413268735,1.0,,,
413330876,1.0,,,
413365874,1.0,,,
413403718,2.0,2.0,,1.0
413429042,1.0,,,
413466231,,2.0,1.0,1.0
413529137,,,1.0,
413634415,1.0,,,
413704269,1.0,,,
413709692,2.0,2.0,1.0,
413728156,1.0,4.0,2.0,2.0
413787160,3.0,1.0,,
413830885,1.0,,,
413871213,,1.0,,1.0
413924204,1.0,,,
413950435,,1.0,,
414079131,,1.0,1.0,
414080443,1.0,,,
414090241,1.0,1.0,,
414118057,1.0,,,
414118475,1.0,,,
414255751,1.0,,,
414563536,1.0,1.0,,
414573924,,,1.0,
414607005,,1.0,,
414702392,4.0,1.0,2.0,
414708888,2.0,,,
414732489,1.0,,2.0,
414747676,1.0,1.0,,
414774011,1.0,1.0,,
414805397,1.0,,,
414805626,1.0,,,
414821277,1.0,,,
414882487,1.0,,,
414885021,1.0,,1.0,
414956486,1.0,,,
414978678,1.0,,,
415062632,1.0,,,
415081867,2.0,1.0,1.0,
415135823,1.0,,,
415186518,1.0,,,1.0
415407230,3.0,,,
415407627,,,1.0,
415424213,1.0,,,
415452870,1.0,,,
415503145,1.0,,,
415624173,2.0,2.0,1.0,1.0
415668276,1.0,,,
415689880,,1.0,,
415698378,,1.0,,
415726364,3.0,1.0,,
415728318,,1.0,,1.0
415761580,2.0,,,
415780827,3.0,,,
415849286,1.0,,,
415974283,,1.0,,
416149576,1.0,,,
416234276,3.0,4.0,4.0,
416279129,1.0,,,
416422673,1.0,,1.0,
416429277,2.0,2.0,1.0,1.0
416443532,1.0,,,
416570246,1.0,,,
416576091,1.0,2.0,,
416600821,,1.0,,
416683445,,1.0,,
416705489,2.0,,,
416750145,2.0,1.0,,
416793689,1.0,,1.0,
416884320,1.0,,,
416904472,1.0,2.0,1.0,1.0
416906039,1.0,,,
416924666,1.0,,,
416994862,1.0,,,
417026007,1.0,2.0,,
417031398,1.0,,,
417050928,1.0,,,
417102560,,1.0,,
417125009,2.0,,,
417127590,2.0,,,
417135690,3.0,2.0,1.0,1.0
417167344,1.0,,,
417176620,1.0,,,
417219658,1.0,1.0,1.0,
417235735,1.0,2.0,1.0,
417247874,2.0,,,
417252203,2.0,,,
417257968,2.0,1.0,,
417276741,1.0,,,
417288463,1.0,1.0,,
417343654,2.0,,,
417352514,,2.0,2.0,1.0
417379229,1.0,3.0,2.0,
417423695,1.0,,,
417466270,2.0,2.0,,
417532526,1.0,,,
417544330,,1.0,,1.0
417573339,2.0,3.0,2.0,
417690505,1.0,,,
417782801,1.0,,,
417893940,1.0,,,
417942771,1.0,,,
417963857,1.0,,,
418016138,1.0,,,
418047761,,1.0,,1.0
418056153,2.0,,,
418057233,3.0,2.0,,
418064000,4.0,3.0,2.0,
418094952,1.0,,,
418162249,1.0,,,
418172589,1.0,,,
418181673,2.0,1.0,,1.0
418298468,1.0,,,
418325524,1.0,1.0,,
418472057,1.0,,,
418538785,1.0,1.0,1.0,
418542654,1.0,1.0,,
418613857,2.0,,,
418639501,7.0,3.0,2.0,
418654172,2.0,1.0,,
418696592,1.0,,,
418719048,1.0,,,
418778684,1.0,1.0,,
418869431,1.0,2.0,,
418871859,,1.0,1.0,
418885787,1.0,,,
418913191,4.0,2.0,1.0,1.0
418916856,3.0,,,
418922681,1.0,,,
418975001,,,1.0,
419034822,1.0,,,
419073874,,1.0,,1.0
419082258,,1.0,1.0,
419126020,2.0,,,
419129586,3.0,,,
419148447,,1.0,,
419195860,3.0,,,
419212969,,1.0,1.0,
419246960,1.0,2.0,1.0,1.0
419260552,1.0,,,
419280680,1.0,,,
419287697,1.0,,,
419308507,,1.0,,
419408396,1.0,1.0,,
419483167,1.0,,,
419763222,,1.0,,
419792837,1.0,,,
419844686,1.0,,,
419857381,,1.0,,
419909987,3.0,4.0,4.0,1.0
419910426,,1.0,,
419928905,1.0,,,
420055468,1.0,,,
420088461,,1.0,,1.0
420089472,5.0,,1.0,1.0
420194129,1.0,,,
420201650,5.0,1.0,,1.0
420295933,2.0,,,
420308302,2.0,,,
420349438,,1.0,,
420370775,1.0,1.0,,
420569232,1.0,,,
420584459,1.0,,,
420618993,2.0,,,
420620149,,2.0,,
420629649,1.0,1.0,1.0,1.0
420705171,8.0,1.0,,1.0
420725275,1.0,,,
420731954,1.0,2.0,,
420772963,1.0,,,
420924148,,1.0,2.0,
420939132,,1.0,,
421017024,,1.0,,1.0
421033843,,1.0,,
421066405,1.0,,,
421234265,1.0,,,
421307639,3.0,,,
421385467,,,,1.0
421454062,1.0,,,
421494422,1.0,,,
421538094,1.0,,,
421620464,1.0,,,
421632791,2.0,,,
421702163,1.0,,,
421708845,1.0,,,
421730253,1.0,,,
421748975,1.0,1.0,,1.0
421755535,2.0,,,
421767420,1.0,1.0,,
421776845,,1.0,1.0,
421787048,1.0,,,
421850398,1.0,1.0,,1.0
421904475,2.0,1.0,,1.0
421952768,1.0,,,
421971171,,,2.0,
422074075,,1.0,,1.0
422127622,2.0,2.0,,
422185856,,1.0,,
422189635,,1.0,,
422214197,1.0,1.0,,
422218233,1.0,1.0,,
422229111,3.0,1.0,1.0,1.0
422267870,2.0,,,
422315017,2.0,,,
422315642,,1.0,,
422444095,1.0,,,
422453625,2.0,,,
422477593,1.0,,,
422545128,1.0,,,
422625518,,1.0,1.0,
422652378,1.0,,,
422906283,4.0,1.0,,
422995442,,1.0,,1.0
423082561,1.0,,,
423215482,,,1.0,
423232225,3.0,3.0,2.0,1.0
423283699,1.0,,,
423304797,2.0,,,
423365709,,1.0,1.0,
423369706,1.0,1.0,,
423379117,1.0,1.0,1.0,
423380619,1.0,,,
423390491,1.0,,,
423454632,,2.0,,
423521494,1.0,,,
423577235,1.0,,,
423579936,2.0,1.0,,
423596290,1.0,,,
423680516,1.0,,,
423686893,,,1.0,
423697906,1.0,,1.0,
423701541,2.0,1.0,,
423772284,2.0,1.0,,1.0
423875527,1.0,,,1.0
423936359,1.0,1.0,1.0,
423938384,1.0,,,
423955630,,1.0,,
424052531,1.0,,,
424129874,,,1.0,
424225502,2.0,,,
424278065,,,1.0,
424281059,1.0,,,
424383546,,1.0,,
424402998,,1.0,,
424460109,,,1.0,
424471259,,,2.0,
424541336,1.0,1.0,,
424576505,2.0,,,
424668697,2.0,1.0,,
424715629,1.0,,,
424794636,1.0,,,
424805194,,1.0,,
424954591,1.0,,,
425149597,1.0,,,
425150959,,1.0,,
425155477,,,1.0,
425163549,6.0,,,
425182769,2.0,2.0,1.0,
425318524,2.0,,,
425346411,2.0,,,
425360073,2.0,,,
425468697,5.0,1.0,1.0,
425502419,,1.0,,
425560663,1.0,1.0,1.0,
425564960,,1.0,,
425628189,,1.0,,1.0
425700869,4.0,,,
425705307,,1.0,,
425792781,1.0,,,
425810804,6.0,3.0,1.0,
425829548,1.0,,,
425833093,1.0,,,
425844189,1.0,1.0,,
425864774,1.0,,,
425903304,2.0,,,
425918400,2.0,,,
425936604,1.0,1.0,,
425994393,,1.0,1.0,
426039778,,1.0,,1.0
426082565,4.0,,,
426085793,2.0,1.0,,1.0
426099236,1.0,,,
426109999,,1.0,,1.0
426183973,1.0,1.0,,1.0
426338737,1.0,,,
426364457,1.0,2.0,,
426382585,1.0,,,
426484462,1.0,,,
426534098,1.0,2.0,1.0,
426560431,3.0,,,1.0
426575516,,,1.0,
426580054,1.0,1.0,,1.0
426733893,2.0,,,
426763297,1.0,,,
426765987,1.0,,1.0,
426794868,1.0,,,
426837934,1.0,,,
427144764,1.0,1.0,1.0,
427152365,1.0,,,
427156165,,2.0,,
427258287,,1.0,1.0,1.0
427311847,1.0,,,
427439325,3.0,1.0,,
427440309,,1.0,,
427566381,2.0,2.0,2.0,
427581385,1.0,,,
427606048,1.0,,,
427621802,1.0,,,
427671167,,1.0,1.0,
427760719,,1.0,1.0,
427830052,2.0,,,
427891474,,1.0,,1.0
428020074,1.0,1.0,1.0,
428096951,,,2.0,
428133223,2.0,,,
428339799,1.0,,,
428490440,3.0,1.0,,1.0
428491295,2.0,1.0,,
428552749,2.0,1.0,,
428597382,1.0,,,
428613423,,1.0,,1.0
428639155,3.0,1.0,1.0,
428702334,1.0,,,
428776743,1.0,,,
428804282,1.0,,,
428933338,1.0,,,
428955294,,1.0,,
429039594,1.0,,,
429063050,1.0,,,
429072197,1.0,,,
429134388,3.0,,,
429142001,1.0,,,
429163508,2.0,1.0,,1.0
429167688,1.0,1.0,,
429179215,1.0,,,
429202622,,2.0,1.0,
429213543,1.0,,,
429215156,1.0,,,
429228723,,,1.0,
429251378,1.0,,,
429257454,,,,1.0
429295689,,1.0,,1.0
429347418,,1.0,,1.0
429374946,1.0,,,
429379745,1.0,,,
429385269,2.0,,,
429388709,1.0,2.0,1.0,
429496152,1.0,,,
429519530,1.0,,,
429577881,,,1.0,
429641618,1.0,1.0,,1.0
429686343,3.0,1.0,,
429699207,1.0,,,
429717011,2.0,,,
429769982,6.0,,,
429842853,3.0,1.0,1.0,
429854578,,1.0,,
429913900,2.0,,,
429915847,1.0,,,
429939875,2.0,,,
430024996,1.0,,,
430034180,,1.0,,
430067620,,1.0,,
430079727,1.0,,,
430212407,3.0,2.0,1.0,
430220205,1.0,2.0,1.0,1.0
430263893,1.0,,,
430283572,,1.0,,
430318653,1.0,,,
430345379,,1.0,,
430414520,6.0,1.0,,
430498071,,2.0,1.0,
430600053,1.0,1.0,,
430667411,2.0,1.0,,
430670632,1.0,,,
430685807,1.0,,,
430697368,,1.0,,1.0
430750586,2.0,,,
430758785,2.0,,,
430788319,1.0,,,
430817656,1.0,,,
430833284,2.0,,,
430874354,2.0,,,
430895239,7.0,1.0,1.0,
430937201,1.0,,,
430955647,1.0,,,
430960311,,,1.0,
430989042,,,2.0,
431143749,1.0,,,
431235351,,,,1.0
431286887,2.0,,,
431325287,1.0,,,
431393959,1.0,,,
431397250,1.0,1.0,,1.0
431416050,,,1.0,
431480647,4.0,,,
431520193,,2.0,1.0,
431545731,2.0,,,
431554293,2.0,1.0,1.0,
431594981,,1.0,,
431678543,4.0,2.0,,1.0
431871786,,2.0,1.0,1.0
431922026,1.0,1.0,,1.0
431941921,1.0,1.0,,1.0
431973227,2.0,1.0,,
431980463,,1.0,,1.0
432014538,,1.0,,
432031841,,1.0,,
432081261,1.0,,,
432087055,3.0,2.0,1.0,
432091580,1.0,,,
432124364,1.0,,,
432160164,1.0,,,
432186751,1.0,,,
432204350,1.0,1.0,,
432215932,3.0,,,
432337331,2.0,1.0,,1.0
432380561,,1.0,,
432393277,1.0,1.0,,1.0
432400358,12.0,7.0,6.0,
432430506,2.0,2.0,1.0,
432468677,2.0,,,1.0
432473725,2.0,,,
432496228,1.0,,,
432512432,1.0,,,
432572308,1.0,,,
432582917,,,1.0,
432605102,1.0,,,
432662630,3.0,2.0,2.0,
432677660,2.0,,,
432718375,1.0,,,
432763996,2.0,,,
432892306,1.0,1.0,1.0,
432894915,1.0,,,
432933084,1.0,,,1.0
432943261,1.0,,,
432957355,3.0,1.0,,
432974274,1.0,,,
432998582,1.0,,,
433023686,4.0,,,
433049979,,1.0,,1.0
433095006,1.0,1.0,,
433107385,1.0,,,
433127765,1.0,,,
433131173,1.0,,,
433312619,1.0,,,
433321254,3.0,5.0,4.0,2.0
433332247,1.0,,,
433343207,3.0,3.0,2.0,
433362121,1.0,,,
433512617,1.0,,,
433532540,,1.0,,1.0
433533545,1.0,1.0,,1.0
433555694,1.0,,,
433573038,2.0,,,
433590361,1.0,,,
433629787,1.0,1.0,,1.0
433636815,1.0,2.0,1.0,3.0
433657953,1.0,,,
433667991,2.0,,,
433760581,2.0,1.0,,
433766951,2.0,,,
433810538,1.0,,,
433826024,1.0,,,
433826746,,1.0,1.0,
433870365,,1.0,,
433915069,1.0,,,
433949592,3.0,,,
434044177,2.0,1.0,,
434094741,1.0,,,
434141451,1.0,,,
434147440,,2.0,1.0,1.0
434188307,,1.0,,
434225896,,2.0,,
434227456,1.0,,,
434230803,1.0,,,
434241507,2.0,1.0,,
434272468,,1.0,,1.0
434307113,1.0,1.0,,
434360426,1.0,1.0,,
434443583,1.0,,,
434485997,1.0,,,
434497857,1.0,1.0,2.0,
434536223,1.0,1.0,,
434586054,3.0,,,
434587345,,2.0,1.0,1.0
434652686,,,,1.0
434721731,,1.0,,
434723756,1.0,1.0,1.0,
434759756,,1.0,2.0,
434760086,1.0,,,
434796277,4.0,1.0,,1.0
434829967,,,,1.0
434864817,1.0,,,
435008558,1.0,,,
435082377,2.0,,,
435099295,,1.0,,1.0
435131182,,2.0,1.0,1.0
435322551,2.0,1.0,,
435402138,1.0,2.0,1.0,
435431076,,2.0,1.0,1.0
435483978,2.0,,,
435508119,1.0,,,
435626433,1.0,1.0,,
435731191,,1.0,,1.0
435817884,,,1.0,
435849572,10.0,2.0,,1.0
435895478,1.0,,,
435895864,1.0,1.0,,1.0
435903345,4.0,,,
435918798,1.0,,,
436011778,1.0,1.0,,1.0
436064104,4.0,,,
436066020,2.0,,,
436094854,1.0,,,
436110025,2.0,,1.0,
436115876,1.0,,,
436142947,1.0,,,
436168472,,1.0,,
436184964,1.0,,,
436189338,1.0,1.0,,1.0
436195378,1.0,1.0,,
436233809,1.0,,,
